period,seriesId,seriesDescription,stateId,stateDescription,value,unit
1993,REPRB,Renewable energy production,SD,South Dakota,12370,Billion Btu
1993,REPRB,Renewable energy production,NV,Nevada,16359,Billion Btu
1993,RETCB,Renewable energy total consumption,NY,New York,218505,Billion Btu
1993,RETCB,Renewable energy total consumption,NV,Nevada,17150,Billion Btu
1993,RETCB,Renewable energy total consumption,OR,Oregon,169830,Billion Btu
1993,RETCB,Renewable energy total consumption,NM,New Mexico,6812,Billion Btu
1993,RETCB,Renewable energy total consumption,IL,Illinois,97273,Billion Btu
1993,RETCB,Renewable energy total consumption,ID,Idaho,58875,Billion Btu
1993,RETCB,Renewable energy total consumption,WV,West Virginia,11000,Billion Btu
1993,REPRB,Renewable energy production,DE,Delaware,2492,Billion Btu
1993,REPRB,Renewable energy production,FL,Florida,215574,Billion Btu
1993,RETCB,Renewable energy total consumption,CT,Connecticut,36817,Billion Btu
1993,RETCB,Renewable energy total consumption,WY,Wyoming,5319,Billion Btu
1993,REPRB,Renewable energy production,HI,Hawaii,26238,Billion Btu
1993,RETCB,Renewable energy total consumption,TN,Tennessee,90319,Billion Btu
1993,RETCB,Renewable energy total consumption,SD,South Dakota,13327,Billion Btu
1993,RETCB,Renewable energy total consumption,RI,Rhode Island,5116,Billion Btu
1993,REPRB,Renewable energy production,OR,Oregon,166797,Billion Btu
1993,REPRB,Renewable energy production,GA,Georgia,209260,Billion Btu
1993,RETCB,Renewable energy total consumption,SC,South Carolina,89878,Billion Btu
1993,RETCB,Renewable energy total consumption,DE,Delaware,2492,Billion Btu
1993,RETCB,Renewable energy total consumption,IA,Iowa,75750,Billion Btu
1993,REPRB,Renewable energy production,MI,Michigan,88322,Billion Btu
1993,REPRB,Renewable energy production,NY,New York,218218,Billion Btu
1993,RETCB,Renewable energy total consumption,DC,District of Columbia,1945,Billion Btu
1993,REPRB,Renewable energy production,MO,Missouri,28018,Billion Btu
1993,REPRB,Renewable energy production,MN,Minnesota,62166,Billion Btu
1993,RETCB,Renewable energy total consumption,VA,Virginia,110056,Billion Btu
1993,REPRB,Renewable energy production,AL,Alabama,205838,Billion Btu
1993,RETCB,Renewable energy total consumption,AK,Alaska,11564,Billion Btu
1993,REPRB,Renewable energy production,WY,Wyoming,4777,Billion Btu
1993,REPRB,Renewable energy production,WA,Washington,327371,Billion Btu
1993,REPRB,Renewable energy production,VT,Vermont,11470,Billion Btu
1993,REPRB,Renewable energy production,NC,North Carolina,122911,Billion Btu
1993,RETCB,Renewable energy total consumption,WI,Wisconsin,88684,Billion Btu
1993,REPRB,Renewable energy production,WV,West Virginia,10775,Billion Btu
1993,REPRB,Renewable energy production,WI,Wisconsin,87450,Billion Btu
1993,RETCB,Renewable energy total consumption,KY,Kentucky,28339,Billion Btu
1993,REPRB,Renewable energy production,MA,Massachusetts,63660,Billion Btu
1993,RETCB,Renewable energy total consumption,KS,Kansas,13478,Billion Btu
1993,RETCB,Renewable energy total consumption,IN,Indiana,50485,Billion Btu
1993,REPRB,Renewable energy production,KS,Kansas,15439,Billion Btu
1993,REPRB,Renewable energy production,LA,Louisiana,128994,Billion Btu
1993,REPRB,Renewable energy production,UT,Utah,7621,Billion Btu
1993,REPRB,Renewable energy production,US,United States,4005043,Billion Btu
1993,REPRB,Renewable energy production,IN,Indiana,49450,Billion Btu
1993,REPRB,Renewable energy production,IL,Illinois,120127,Billion Btu
1993,RETCB,Renewable energy total consumption,OK,Oklahoma,37904,Billion Btu
1993,RETCB,Renewable energy total consumption,LA,Louisiana,129759,Billion Btu
1993,RETCB,Renewable energy total consumption,OH,Ohio,64688,Billion Btu
1993,RETCB,Renewable energy total consumption,MA,Massachusetts,63660,Billion Btu
1993,REPRB,Renewable energy production,SC,South Carolina,89878,Billion Btu
1993,REPRB,Renewable energy production,VA,Virginia,110214,Billion Btu
1993,REPRB,Renewable energy production,TX,Texas,104903,Billion Btu
1993,RETCB,Renewable energy total consumption,PA,Pennsylvania,89126,Billion Btu
1993,REPRB,Renewable energy production,TN,Tennessee,91459,Billion Btu
1993,REPRB,Renewable energy production,MD,Maryland,37825,Billion Btu
1993,REPRB,Renewable energy production,AK,Alaska,11564,Billion Btu
1993,RETCB,Renewable energy total consumption,UT,Utah,7689,Billion Btu
1993,RETCB,Renewable energy total consumption,MI,Michigan,93903,Billion Btu
1993,RETCB,Renewable energy total consumption,ME,Maine,135766,Billion Btu
1993,RETCB,Renewable energy total consumption,US,United States,4004770,Billion Btu
1993,REPRB,Renewable energy production,AR,Arkansas,102546,Billion Btu
1993,RETCB,Renewable energy total consumption,MD,Maryland,37825,Billion Btu
1993,REPRB,Renewable energy production,ME,Maine,135766,Billion Btu
1993,REPRB,Renewable energy production,KY,Kentucky,26220,Billion Btu
1993,RETCB,Renewable energy total consumption,TX,Texas,105422,Billion Btu
1993,REPRB,Renewable energy production,MT,Montana,42671,Billion Btu
1993,RETCB,Renewable energy total consumption,WA,Washington,333704,Billion Btu
1993,REPRB,Renewable energy production,MS,Mississippi,92435,Billion Btu
1993,RETCB,Renewable energy total consumption,VT,Vermont,11470,Billion Btu
1993,RETCB,Renewable energy total consumption,AL,Alabama,207205,Billion Btu
1993,RETCB,Renewable energy total consumption,CO,Colorado,20448,Billion Btu
1993,REPRB,Renewable energy production,NJ,New Jersey,36842,Billion Btu
1993,REPRB,Renewable energy production,NH,New Hampshire,32719,Billion Btu
1993,REPRB,Renewable energy production,NE,Nebraska,15413,Billion Btu
1993,RETCB,Renewable energy total consumption,AR,Arkansas,102703,Billion Btu
1993,REPRB,Renewable energy production,NM,New Mexico,7640,Billion Btu
1993,RETCB,Renewable energy total consumption,CA,California,416004,Billion Btu
1993,RETCB,Renewable energy total consumption,AZ,Arizona,40750,Billion Btu
1993,REPRB,Renewable energy production,AZ,Arizona,40473,Billion Btu
1993,RETCB,Renewable energy total consumption,NE,Nebraska,13949,Billion Btu
1993,RETCB,Renewable energy total consumption,ND,North Dakota,8499,Billion Btu
1993,RETCB,Renewable energy total consumption,MT,Montana,42724,Billion Btu
1993,REPRB,Renewable energy production,ND,North Dakota,9561,Billion Btu
1993,REPRB,Renewable energy production,CO,Colorado,18430,Billion Btu
1993,REPRB,Renewable energy production,CA,California,414397,Billion Btu
1992,REPRB,Renewable energy production,CA,California,377325,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,WY,Wyoming,1110,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,WA,Washington,15015,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,AL,Alabama,16805,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,KY,Kentucky,15295,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,WV,West Virginia,3599,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,TN,Tennessee,20278,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,SD,South Dakota,2001,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,AZ,Arizona,12771,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,WI,Wisconsin,16444,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,HI,Hawaii,1007,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,UT,Utah,3355,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,CT,Connecticut,10694,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,MD,Maryland,8767,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,GA,Georgia,12212,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,US,United States,704745,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,AK,Alaska,1690,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,PA,Pennsylvania,29260,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,NC,North Carolina,13175,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,MA,Massachusetts,20079,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,NY,New York,42192,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,ID,Idaho,2358,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,NM,New Mexico,4032,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,LA,Louisiana,6173,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,DC,District of Columbia,1272,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,MS,Mississippi,10076,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,NE,Nebraska,4481,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,CA,California,99842,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,IN,Indiana,18235,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,OH,Ohio,34749,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,CO,Colorado,8304,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,OK,Oklahoma,4977,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,OR,Oregon,9055,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,RI,Rhode Island,3377,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,AR,Arkansas,4876,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,SC,South Carolina,6613,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,VA,Virginia,11647,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,FL,Florida,56707,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,IL,Illinois,35750,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,MO,Missouri,14925,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,DE,Delaware,1416,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,MT,Montana,2005,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,TX,Texas,25001,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,ND,North Dakota,1929,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,NH,New Hampshire,4080,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,MI,Michigan,31109,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,IA,Iowa,7732,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,KS,Kansas,7044,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,MN,Minnesota,12877,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,ME,Maine,4811,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,NV,Nevada,3072,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,VT,Vermont,2188,Billion Btu
1992,RERCB,Renewable energy sources consumed by the residential sector,NJ,New Jersey,18283,Billion Btu
1992,RETCB,Renewable energy total consumption,MS,Mississippi,90830,Billion Btu
1992,RETCB,Renewable energy total consumption,MO,Missouri,26821,Billion Btu
1992,RETCB,Renewable energy total consumption,MN,Minnesota,65245,Billion Btu
1992,RETCB,Renewable energy total consumption,NJ,New Jersey,38434,Billion Btu
1992,RETCB,Renewable energy total consumption,NH,New Hampshire,32553,Billion Btu
1992,RETCB,Renewable energy total consumption,HI,Hawaii,26202,Billion Btu
1992,RETCB,Renewable energy total consumption,GA,Georgia,200633,Billion Btu
1992,REPRB,Renewable energy production,OK,Oklahoma,30828,Billion Btu
1992,REPRB,Renewable energy production,OH,Ohio,74555,Billion Btu
1992,REPRB,Renewable energy production,ID,Idaho,49021,Billion Btu
1992,RETCB,Renewable energy total consumption,FL,Florida,229941,Billion Btu
1992,REPRB,Renewable energy production,RI,Rhode Island,4770,Billion Btu
1992,REPRB,Renewable energy production,IA,Iowa,93311,Billion Btu
1992,REPRB,Renewable energy production,DC,District of Columbia,1411,Billion Btu
1992,REPRB,Renewable energy production,PA,Pennsylvania,89723,Billion Btu
1992,REPRB,Renewable energy production,CT,Connecticut,35989,Billion Btu
1992,REPRB,Renewable energy production,SD,South Dakota,16030,Billion Btu
1992,REPRB,Renewable energy production,NV,Nevada,14900,Billion Btu
1992,RETCB,Renewable energy total consumption,NY,New York,200666,Billion Btu
1992,RETCB,Renewable energy total consumption,NV,Nevada,15561,Billion Btu
1992,RETCB,Renewable energy total consumption,OR,Oregon,156161,Billion Btu
1992,RETCB,Renewable energy total consumption,RI,Rhode Island,4770,Billion Btu
1992,RETCB,Renewable energy total consumption,NM,New Mexico,7541,Billion Btu
1992,RETCB,Renewable energy total consumption,IL,Illinois,113849,Billion Btu
1992,RETCB,Renewable energy total consumption,ID,Idaho,49024,Billion Btu
1992,REPRB,Renewable energy production,DE,Delaware,1783,Billion Btu
1992,REPRB,Renewable energy production,FL,Florida,229146,Billion Btu
1992,RETCB,Renewable energy total consumption,CT,Connecticut,36453,Billion Btu
1992,RETCB,Renewable energy total consumption,WY,Wyoming,4857,Billion Btu
1992,REPRB,Renewable energy production,HI,Hawaii,26202,Billion Btu
1992,RETCB,Renewable energy total consumption,TN,Tennessee,99575,Billion Btu
1992,RETCB,Renewable energy total consumption,SD,South Dakota,16878,Billion Btu
1992,REPRB,Renewable energy production,OR,Oregon,154400,Billion Btu
1992,REPRB,Renewable energy production,GA,Georgia,200421,Billion Btu
1992,RETCB,Renewable energy total consumption,SC,South Carolina,87708,Billion Btu
1992,RETCB,Renewable energy total consumption,DE,Delaware,1783,Billion Btu
1992,RETCB,Renewable energy total consumption,IA,Iowa,73277,Billion Btu
1992,REPRB,Renewable energy production,MI,Michigan,96126,Billion Btu
1992,REPRB,Renewable energy production,NY,New York,200666,Billion Btu
1992,RETCB,Renewable energy total consumption,DC,District of Columbia,1411,Billion Btu
1992,REPRB,Renewable energy production,MO,Missouri,24491,Billion Btu
1992,REPRB,Renewable energy production,MN,Minnesota,62139,Billion Btu
1992,RETCB,Renewable energy total consumption,VA,Virginia,103325,Billion Btu
1992,REPRB,Renewable energy production,AL,Alabama,183912,Billion Btu
1992,RETCB,Renewable energy total consumption,AK,Alaska,11938,Billion Btu
1992,REPRB,Renewable energy production,WY,Wyoming,4381,Billion Btu
